"","precip_total","precip_min","precip_max","precip_mean","precip_median","week_canton"
"1",3.0395114,0,3.0395114,0.60790228,0,"2020-1-507"
"2",0,0,0,0,0,"2020-2-507"
"3",0,0,0,0,0,"2020-3-507"
"4",0.8991324,0,0.5994216,0.128447485714286,0,"2020-4-507"
"5",1.2592728,0,1.2592728,0.179896114285714,0,"2020-5-507"
"6",0,0,0,0,0,"2020-6-507"
"7",0,0,0,0,0,"2020-7-507"
"8",0,0,0,0,0,"2020-8-507"
"9",2.401345,0,2.401345,0.343049285714286,0,"2020-9-507"
"10",0,0,0,0,0,"2020-10-507"
"11",0,0,0,0,0,"2020-11-507"
"12",0,0,0,0,0,"2020-12-507"
"13",0,0,0,0,0,"2020-13-507"
"14",0,0,0,0,0,"2020-14-507"
"15",0,0,0,0,0,"2020-15-507"
"16",0,0,0,0,0,"2020-16-507"
"17",0,0,0,0,0,"2020-17-507"
"18",29.5382945,0,11.667371,4.21975635714286,5.9569745,"2020-18-507"
"19",53.7900548,0,21.061342,7.68429354285714,7.0204473,"2020-19-507"
"20",26.0729388,0,16.901348,3.72470554285714,0,"2020-20-507"
"21",101.179615,9.171591,25.192295,14.4542307142857,13.757387,"2020-21-507"
"22",101.482597,0,34.350403,14.4975138571429,12.171546,"2020-22-507"
"23",164.9363183,6.397077,61.60983,23.5623311857143,22.777523,"2020-23-507"
"24",132.2316783,7.9416623,30.674728,18.8902397571429,15.883325,"2020-24-507"
"25",66.9899903,0,27.247326,9.56999861428571,9.082441,"2020-25-507"
"26",52.0287525,0,23.171577,7.43267892857143,6.9085546,"2020-26-507"
"27",85.356452,0,25.299543,12.1937788571429,8.433181,"2020-27-507"
"28",35.6192032,0,8.041122,5.0884576,5.7479186,"2020-28-507"
"29",26.228734296,0.055625446,5.7479186,3.74696204228571,5.460073,"2020-29-507"
"30",40.5628008,3.2666066,9.79982,5.79468582857143,5.355226,"2020-30-507"
"31",18.149445,0,13.612084,2.59277785714286,0,"2020-31-507"
"32",38.0596759,0,18.560911,5.43709655714286,4.4372644,"2020-32-507"
"33",50.4708097,0,16.103214,7.21011567142857,8.051607,"2020-33-507"
"34",41.045126,0,9.220966,5.86358942857143,6.691114,"2020-34-507"
"35",88.845218,0,33.775093,12.692174,11.258364,"2020-35-507"
"36",50.379851,0,19.762573,7.19712157142857,9.881287,"2020-36-507"
"37",62.0381258,3.7238622,16.282055,8.8625894,7.4477243,"2020-37-507"
"38",89.5113232,3.7238622,20.210411,12.7873318857143,11.655304,"2020-38-507"
"39",59.3467682,0,18.04818,8.47810974285714,6.0160604,"2020-39-507"
"40",98.18354,0,32.26434,14.02622,11.218286,"2020-40-507"
"41",140.497402,0,41.315353,20.0710574285714,13.771787,"2020-41-507"
"42",53.131725,0,23.18622,7.59024642857143,5.796555,"2020-42-507"
"43",65.067765,0,21.015457,9.295395,8.406182,"2020-43-507"
"44",135.604316,9.320847,36.47187,19.3720451428571,16.221567,"2020-44-507"
"45",113.550968,0,48.6647,16.2215668571429,0,"2020-45-507"
"46",0,0,0,0,0,"2020-46-507"
"47",73.2221253,0,17.693153,10.4603036142857,12.776421,"2020-47-507"
"48",18.7741108,0,9.567215,2.68201582857143,0,"2020-48-507"
"49",32.570595,0,32.570595,4.65294214285714,0,"2020-49-507"
"50",0,0,0,0,0,"2020-50-507"
"51",0,0,0,0,0,"2020-51-507"
"52",0,0,0,0,0,"2020-52-507"
"53",0,0,0,0,0,"2021-1-507"
"54",3.5892832,0,3.5892832,0.512754742857143,0,"2021-2-507"
"55",0,0,0,0,0,"2021-3-507"
"56",0,0,0,0,0,"2021-4-507"
"57",0,0,0,0,0,"2021-5-507"
"58",0,0,0,0,0,"2021-6-507"
"59",0,0,0,0,0,"2021-7-507"
"60",0,0,0,0,0,"2021-8-507"
"61",0,0,0,0,0,"2021-9-507"
"62",0,0,0,0,0,"2021-10-507"
"63",1.2263724,0,1.2263724,0.175196057142857,0,"2021-11-507"
"64",3.3115613,0,3.3115613,0.473080185714286,0,"2021-12-507"
"65",0,0,0,0,0,"2021-13-507"
"66",38.7995684,0,25.866379,5.54279548571429,0,"2021-14-507"
"67",87.5642212,0,26.895737,12.5091744571429,8.965245,"2021-15-507"
"68",31.9225132,0,18.316282,4.56035902857143,0,"2021-16-507"
"69",80.275426,0,46.971493,11.467918,0,"2021-17-507"
"70",73.714796,0,35.228622,10.5306851428571,0,"2021-18-507"
"71",26.15797,0,19.863878,3.73685285714286,0,"2021-19-507"
"72",7.2388034,0,3.6194017,1.03411477142857,0,"2021-20-507"
"73",33.9082414,0,12.459623,4.84403448571429,3.5598927,"2021-21-507"
"74",8.531513,0,8.531513,1.21878757142857,0,"2021-22-507"
"75",84.479548,0,24.758957,12.0685068571429,17.063026,"2021-23-507"
"76",115.572658,0,33.011944,16.5103797142857,9.633626,"2021-24-507"
"77",52.20454,0,11.259957,7.45779142857143,11.259957,"2021-25-507"
"78",59.624147,0,21.494137,8.51773528571428,8.847228,"2021-26-507"
"79",77.098504,6.393563,19.180689,11.014072,8.847228,"2021-27-507"
"80",34.213146,0,17.102772,4.88759228571429,0,"2021-28-507"
"81",46.286581,0,19.286076,6.61236871428571,3.857215,"2021-29-507"
"82",24.9979728,0,7.171245,3.57113897142857,5.9422426,"2021-30-507"
"83",139.621139,7.171245,43.02747,19.945877,9.278991,"2021-31-507"
"84",157.205109,0,67.37362,22.4578727142857,22.457872,"2021-32-507"
"85",136.563251,9.466707,40.553062,19.5090358571429,9.466707,"2021-33-507"
"86",171.723508,0,60.829594,24.5319297142857,29.78779,"2021-34-507"
"87",47.708394,0,29.78779,6.81548485714286,0,"2021-35-507"
"88",140.5890525,6.2195525,58.795147,20.0841503571429,12.439105,"2021-36-507"
"89",111.4780965,0,39.196762,15.9254423571429,11.707323,"2021-37-507"
"90",66.206464,0,29.638618,9.45806628571429,6.9292274,"2021-38-507"
"91",60.1558516,0,21.625961,8.59369308571429,6.9292274,"2021-39-507"
"92",70.862649,0,30.369707,10.1232355714286,0,"2021-40-507"
"93",89.037618,0,28.023888,12.7196597142857,12.651932,"2021-41-507"
"94",116.662109,0,68.518684,16.6660155714286,6.325966,"2021-42-507"
"95",116.636851,0,40.198837,16.6624072857143,13.399613,"2021-43-507"
"96",16.0432085,0,5.7016835,2.29188692857143,0,"2021-44-507"
"97",0,0,0,0,0,"2021-45-507"
"98",16.884918,0,8.442459,2.41213114285714,0,"2021-46-507"
"99",25.39371,0,15.69359,3.62767285714286,0,"2021-47-507"
"100",0,0,0,0,0,"2021-48-507"
"101",0,0,0,0,0,"2021-49-507"
"102",8.428314,0,8.428314,1.20404485714286,0,"2021-50-507"
"103",0,0,0,0,0,"2021-51-507"
"104",0,0,0,0,0,"2021-52-507"
"105",0,0,0,0,0,"2022-1-507"
"106",0,0,0,0,0,"2022-2-507"
"107",0,0,0,0,0,"2022-3-507"
"108",0,0,0,0,0,"2022-4-507"
"109",0,0,0,0,0,"2022-5-507"
"110",0,0,0,0,0,"2022-6-507"
"111",0,0,0,0,0,"2022-7-507"
"112",0,0,0,0,0,"2022-8-507"
"113",0,0,0,0,0,"2022-9-507"
"114",0,0,0,0,0,"2022-10-507"
"115",0,0,0,0,0,"2022-11-507"
"116",5.644597,0,5.644597,0.806371,0,"2022-12-507"
"117",3.902598,0,3.902598,0.557514,0,"2022-13-507"
"118",12.3411724,0,5.8669696,1.76302462857143,1.2948406,"2022-14-507"
"119",0,0,0,0,0,"2022-15-507"
"120",20.5846864,0,6.7480397,2.94066948571429,2.362869,"2022-16-507"
"121",57.6891216,0,21.301207,8.24130308571429,7.9863086,"2022-17-507"
"122",47.5759294,0,11.979463,6.79656134285714,7.9863086,"2022-18-507"
"123",21.2081251,0,8.692966,3.02973215714286,0,"2022-19-507"
"124",74.4350466,0,27.06729,10.6335780857143,6.7668223,"2022-20-507"
"125",91.9147187,0,32.312405,13.1306741,7.7971168,"2022-21-507"
"126",155.9222788,7.7971168,54.571796,22.2746112571429,13.642949,"2022-22-507"
"127",163.082847,0,49.371708,23.2975495714286,24.685854,"2022-23-507"
"128",103.178815,8.978583,19.878548,14.7398307142857,14.856144,"2022-24-507"
"129",154.796646,0,37.32271,22.1138065714286,27.278717,"2022-25-507"
"130",49.5998936,2.5916336,11.54673,7.08569908571429,5.773365,"2022-26-507"
"131",31.3664925,0,7.927905,4.4809275,3.9639525,"2022-27-507"
"132",66.003552,0,22.001184,9.42907885714286,11.000592,"2022-28-507"
"133",33.040756,0,10.374334,4.720108,3.4581115,"2022-29-507"
"134",46.610998,0,27.9666,6.658714,0,"2022-30-507"
"135",35.454203,0,17.659197,5.06488614285714,0,"2022-31-507"
"136",68.317303,0,20.100271,9.75961471428571,10.050136,"2022-32-507"
"137",40.5698817,0,25.313063,5.79569738571429,0,"2022-33-507"
"138",53.4017017,0,15.620048,7.62881452857143,5.5404015,"2022-34-507"
"139",130.8706755,0,41.840683,18.6958107857143,16.621206,"2022-35-507"
"140",81.3074355,0,19.076218,11.6153479285714,12.717478,"2022-36-507"
"141",81.119608,8.118412,24.355238,11.5885154285714,10.1318865,"2022-37-507"
"142",34.187776,0,8.689788,4.883968,4.344894,"2022-38-507"
"143",86.5743645,7.707369,30.829475,12.3677663571429,9.56212,"2022-39-507"
"144",91.762202,0,38.794537,13.108886,12.931514,"2022-40-507"
"145",52.754683,0,19.48537,7.53638328571429,6.700889,"2022-41-507"
"146",40.532088,0,10.523359,5.79029828571429,9.742685,"2022-42-507"
"147",15.0423876,0,9.780708,2.14891251428571,0,"2022-43-507"
"148",108.39894,0,45.865284,15.4855628571429,11.466321,"2022-44-507"
"149",85.637004,0,28.134693,12.2338577142857,9.378231,"2022-45-507"
"150",0,0,0,0,0,"2022-46-507"
"151",284.293276,0,102.969734,40.6133251428571,20.593946,"2022-47-507"
"152",81.552109,0,35.033913,11.6503012857143,0,"2022-48-507"
"153",0,0,0,0,0,"2022-49-507"
"154",2.7804573,0,2.7804573,0.397208185714286,0,"2022-50-507"
"155",0,0,0,0,0,"2022-51-507"
"156",0,0,0,0,0,"2022-52-507"
"157",0,0,0,0,0,"2023-1-507"
"158",3.3330538,0,3.3330538,0.476150542857143,0,"2023-2-507"
"159",0,0,0,0,0,"2023-3-507"
"160",0,0,0,0,0,"2023-4-507"
"161",0,0,0,0,0,"2023-5-507"
"162",0,0,0,0,0,"2023-6-507"
"163",0,0,0,0,0,"2023-7-507"
"164",0,0,0,0,0,"2023-8-507"
"165",0,0,0,0,0,"2023-9-507"
"166",8.94071,0,8.94071,1.27724428571429,0,"2023-10-507"
"167",17.2330778,0,6.180127,2.46186825714286,3.0900636,"2023-11-507"
"168",0,0,0,0,0,"2023-12-507"
"169",0,0,0,0,0,"2023-13-507"
"170",4.235797,0,4.235797,0.605113857142857,0,"2023-14-507"
"171",0,0,0,0,0,"2023-15-507"
"172",0,0,0,0,0,"2023-16-507"
"173",39.9497296,0,21.412626,5.70710422857143,4.2620196,"2023-17-507"
"174",24.761757,0,18.571318,3.53739385714286,0,"2023-18-507"
"175",0,0,0,0,0,"2023-19-507"
"176",19.3794019,0,11.617712,2.76848598571429,0,"2023-20-507"
"177",38.055799,0,27.060467,5.43654271428571,0,"2023-21-507"
"178",71.992596,0,40.5907,10.2846565714286,2.9786105,"2023-22-507"
"179",90.311559,8.112592,24.337776,12.9016512857143,8.362399,"2023-23-507"
"180",78.9250175,0,25.087198,11.2750025,11.500249,"2023-24-507"
"181",55.843359,0,22.337343,7.97762271428571,5.584336,"2023-25-507"
"182",63.1925557,0,16.936174,9.02750795714286,11.290784,"2023-26-507"
"183",43.0090275,0,11.290784,6.14414678571429,5.912827,"2023-27-507"
"184",34.0121098,0,8.864373,4.85887282857143,4.4321866,"2023-28-507"
"185",28.033891,0,10.218841,4.00484157142857,5.93835,"2023-29-507"
"186",55.3397688,0,19.94405,7.90568125714286,5.1094203,"2023-30-507"
"187",25.9332299,0,8.378887,3.70474712857143,4.1894436,"2023-31-507"
"188",57.8049836,0,22.028824,8.2578548,5.507206,"2023-32-507"
"189",46.9225,0,19.488956,6.70321428571429,6.496319,"2023-33-507"
"190",99.2824313,0,38.078827,14.1832044714286,6.346471,"2023-34-507"
"191",57.6863576,0,18.629766,8.24090822857143,9.314883,"2023-35-507"
"192",21.53268,0,8.613072,3.07609714285714,0,"2023-36-507"
"193",56.958066,0,19.624023,8.13686657142857,8.85501,"2023-37-507"
"194",36.332463,0,20.60809,5.19035185714286,4.427505,"2023-38-507"
"195",70.1447833,0,31.183947,10.0206833285714,7.7768903,"2023-39-507"
"196",61.9462053,0,23.330671,8.8494579,7.7768903,"2023-40-507"
"197",118.8937952,0,45.854595,16.9848278857143,14.156491,"2023-41-507"
"198",109.76815,0,32.45508,15.6811642857143,12.402912,"2023-42-507"
"199",70.301748,0,26.196312,10.0431068571429,6.201456,"2023-43-507"
"200",109.16899,0,52.392624,15.59557,9.462728,"2023-44-507"
"201",52.226978,0,30.724588,7.46099685714286,5.3755975,"2023-45-507"
"202",70.33376,0,35.16688,10.04768,0,"2023-46-507"
"203",33.084366,0,16.542183,4.726338,0,"2023-47-507"
"204",0,0,0,0,0,"2023-48-507"
"205",0,0,0,0,0,"2023-49-507"
"206",4.109128,0,4.109128,0.587018285714286,0,"2023-50-507"
"207",0,0,0,0,0,"2023-51-507"
"208",16.047985,0,16.047985,2.29256928571429,0,"2023-52-507"
"209",0,0,0,0,0,"2024-1-507"
"210",0,0,0,0,0,"2024-2-507"
"211",0,0,0,0,0,"2024-3-507"
"212",0,0,0,0,0,"2024-4-507"
"213",0,0,0,0,0,"2024-5-507"
"214",2.5730722,0,2.5730722,0.367581742857143,0,"2024-6-507"
"215",0,0,0,0,0,"2024-7-507"
"216",0,0,0,0,0,"2024-8-507"
"217",0,0,0,0,0,"2024-9-507"
"218",0,0,0,0,0,"2024-10-507"
"219",0,0,0,0,0,"2024-11-507"
"220",0,0,0,0,0,"2024-12-507"
"221",5.4389606,0,5.4389606,0.776994371428571,0,"2024-13-507"
"222",0,0,0,0,0,"2024-14-507"
"223",3.801406542,0,3.369538,0.543058077428571,0.024770852,"2024-15-507"
"224",0.0005774132,0,0.0005774132,8.24876e-05,0,"2024-16-507"
"225",22.5966837,0,16.838072,3.22809767142857,0,"2024-17-507"
"226",23.8016434,0,8.419036,3.40023477142857,0,"2024-18-507"
"227",65.3294794,0,26.668594,9.33278277142857,7.4428387,"2024-19-507"
"228",53.6546064,0,17.779062,7.66494377142857,6.603712,"2024-20-507"
"229",18.5759576,0,8.70667,2.65370822857143,1.1626176,"2024-21-507"
"230",52.572876,0,30.041643,7.51041085714286,0,"2024-22-507"
"231",132.056359,0,36.118984,18.8651941428571,17.896671,"2024-23-507"
"232",130.5154739,5.3130546,36.118984,18.6450677,21.816364,"2024-24-507"
"233",214.2623323,7.7451253,51.62818,30.6089046142857,38.721134,"2024-25-507"
"234",188.406573,0,91.288895,26.9152247142857,22.822224,"2024-26-507"
"235",72.5241854,0,20.64845,10.3605979142857,5.2894177,"2024-27-507"
"236",74.9765863,0,33.20683,10.7109409,5.2894177,"2024-28-507"
"237",95.841913,0,21.951435,13.6917018571429,20.499943,"2024-29-507"
"238",82.250318,0,41.187794,11.7500454285714,6.833315,"2024-30-507"
"239",122.935923,0,41.187794,17.5622747142857,22.294945,"2024-31-507"
"240",65.4583296,0,16.609762,9.35118994285714,11.073174,"2024-32-507"
"241",74.5761092,0,35.430668,10.6537298857143,9.111739,"2024-33-507"
"242",48.7343773,1.5891354,23.620447,6.9620539,3.1159883,"2024-34-507"
"243",49.21959482,0.48094922,19.398949,7.03137068857143,4.462253,"2024-35-507"
"244",132.6121324,0,42.698746,18.9445903428571,12.932633,"2024-36-507"
"245",42.0980378,0,10.674686,6.0140054,6.099004,"2024-37-507"
"246",64.0109719,0,26.992445,9.14442455714286,6.7481112,"2024-38-507"
"247",100.7279525,0,40.10433,14.3897075,10.026082,"2024-39-507"
"248",97.160701,0,21.68466,13.8801001428571,15.706598,"2024-40-507"
"249",93.8536615,0,24.485563,13.4076659285714,16.323708,"2024-41-507"
"250",60.560678,0,18.958702,8.65152542857143,8.161854,"2024-42-507"
"251",58.899306,0,19.633102,8.41418657142857,9.816551,"2024-43-507"
"252",136.776668,0,75.99962,19.539524,0,"2024-44-507"
"253",181.635529,0,75.68147,25.9479327142857,15.136294,"2024-45-507"
"254",191.284427,0,159.40369,27.3263467142857,0,"2024-46-507"
"255",89.453453,0,46.412926,12.7790647142857,0,"2024-47-507"
"256",0,0,0,0,0,"2024-48-507"
"257",0,0,0,0,0,"2024-49-507"
"258",0,0,0,0,0,"2024-50-507"
"259",0,0,0,0,0,"2024-51-507"
"260",28.7417065,0,12.20088,4.10595807142857,2.0334802,"2024-52-507"
"261",12.6301312,0,6.10044,1.80430445714286,1.3059382,"2025-1-507"
"262",4.054909,0,4.054909,0.579272714285714,0,"2025-2-507"
"263",0,0,0,0,0,"2025-3-507"
"264",0.503628124,0,0.18822242,0.0719468748571429,0.02245555,"2025-4-507"
"265",0,0,0,0,0,"2025-5-507"
"266",1.874031705,0,1.3531393,0.267718815,0.00701913,"2025-6-507"
"267",7.9336765744,0,7.9309397,1.13338236777143,0,"2025-7-507"
"268",0,0,0,0,0,"2025-8-507"
"269",1.179420853,0,0.59342,0.168488693285714,0,"2025-9-507"
"270",0,0,0,0,0,"2025-10-507"
"271",0,0,0,0,0,"2025-11-507"
"272",0,0,0,0,0,"2025-12-507"
"273",6.6010466,0,6.6010466,0.943006657142857,0,"2025-13-507"
"274",0,0,0,0,0,"2025-14-507"
"275",5.200891,0,5.200891,0.742984428571429,0,"2025-15-507"
"276",6.6058341,0,5.200891,0.943690585714286,0,"2025-16-507"
"277",10.593032,0,10.593032,1.51329028571429,0,"2025-17-507"
"278",71.340299,0,25.311361,10.1914712857143,10.124544,"2025-18-507"
"279",58.752837,0,23.998768,8.39326242857143,9.083605,"2025-19-507"
"280",75.0202493,3.7390559,17.160843,10.7171784714286,11.217167,"2025-20-507"
"281",77.824873,0,17.577824,11.117839,14.456667,"2025-21-507"
"282",56.5746167,0,33.878086,8.0820881,3.7827551,"2025-22-507"
"283",149.103952,0,45.17078,21.3005645714286,12.442153,"2025-23-507"
"284",160.799303,12.442153,37.326458,22.971329,21.17311,"2025-24-507"
"285",87.2182281,0,30.27551,12.4597468714286,7.5688777,"2025-25-507"
"286",156.368691,0,42.612873,22.3383844285714,17.118044,"2025-26-507"
"287",48.8472513,2.9485729,14.204293,6.97817875714286,5.5191126,"2025-27-507"
"288",17.370434,0,6.5845823,2.48149057142857,2.1948607,"2025-28-507"
"289",10.9188938,0,6.5845823,1.55984197142857,0,"2025-29-507"
"290",20.378697,0,5.517756,2.91124242857143,4.034021,"2025-30-507"
"291",18.327344,0,8.276633,2.618192,2.758878,"2025-31-507"
"292",47.0747464,0,13.598866,6.72496377142857,6.6256714,"2025-32-507"
"293",83.7263862,0,38.301624,11.9609123142857,6.4892516,"2025-33-507"
"294",84.80763,0,38.301624,12.1153757142857,7.751001,"2025-34-507"
"295",57.962996,0,22.293459,8.280428,4.458692,"2025-35-507"
"296",55.8579961,3.4673374,14.123081,7.97971372857143,6.9346747,"2025-36-507"
"297",77.9160062,0,18.22655,11.1308580285714,9.113275,"2025-37-507"
"298",106.383088,4.233217,54.290802,15.197584,8.466434,"2025-38-507"
"299",171.758872,18.050646,36.19387,24.5369817142857,18.096935,"2025-39-507"
"300",240.914467,18.050646,55.85814,34.4163524285714,37.238758,"2025-40-507"
"301",41.9069718,0,14.220056,5.98671025714286,4.6464505,"2025-41-507"
"302",138.6858815,10.151189,25.122839,19.8122687857143,20.302378,"2025-42-507"
"303",85.05711,0,25.465849,12.1510157142857,17.234211,"2025-43-507"
"304",99.008214,0,25.465849,14.1440305714286,12.732924,"2025-44-507"
"305",13.1685573,0,4.5221334,1.88122247142857,0,"2025-45-507"
"306",51.69689,0,24.740923,7.38527,0,"2025-46-507"
"307",3.29678428,0,2.1515868,0.470969182857143,0,"2025-47-507"
"308",10.72427968,0.23062374,3.3478653,1.53203995428571,1.0852015,"2025-48-507"
"309",27.3508297,0,13.675415,3.90726138571429,0,"2025-49-507"
"310",0,0,0,0,0,"2025-50-507"
"311",4.7204256,0,4.7204256,0.674346514285714,0,"2025-51-507"
"312",0,0,0,0,0,"2025-52-507"
"313",46.348244,0,46.348244,9.2696488,0,"2020-1-112"
"314",0,0,0,0,0,"2020-2-112"
"315",0,0,0,0,0,"2020-3-112"
"316",27.936169,0,27.936169,3.99088128571429,0,"2020-4-112"
"317",33.242358,0,24.931768,4.74890828571429,0,"2020-5-112"
"318",12.378855,0,7.776619,1.76840785714286,0,"2020-6-112"
"319",0,0,0,0,0,"2020-7-112"
"320",4.784384,0,4.784384,0.683483428571429,0,"2020-8-112"
"321",7.5143557,0,7.5143557,1.07347938571429,0,"2020-9-112"
"322",5.5164986,0,5.5164986,0.788071228571429,0,"2020-10-112"
"323",4.889718,0,4.889718,0.698531142857143,0,"2020-11-112"
"324",0,0,0,0,0,"2020-12-112"
"325",5.2664933,0,5.2664933,0.752356185714286,0,"2020-13-112"
"326",18.725178,0,18.725178,2.67502542857143,0,"2020-14-112"
"327",7.588675,0,7.588675,1.08409642857143,0,"2020-15-112"
"328",7.588675,0,7.588675,1.08409642857143,0,"2020-16-112"
"329",22.4295784,0,11.214789,3.20422548571429,0,"2020-17-112"
"330",97.6981922,0,49.568466,13.9568846,4.3754296,"2020-18-112"
"331",117.695426,8.848685,26.546055,16.8136322857143,13.273027,"2020-19-112"
"332",55.9255462,0,19.934544,7.98936374285714,9.758899,"2020-20-112"
"333",143.97632,0,40.2464,20.5680457142857,19.934544,"2020-21-112"
"334",107.752403,0,25.537468,15.3932004285714,12.768734,"2020-22-112"
"335",105.6218056,7.4636116,21.116985,15.0888293714286,15.781644,"2020-23-112"
"336",63.3252215,5.5025573,13.975835,9.04646021428571,9.35405,"2020-24-112"
"337",41.7727033,0,8.506103,5.96752904285714,7.446847,"2020-25-112"
"338",91.2665085,0,45.950645,13.0380726428571,7.446847,"2020-26-112"
"339",94.229654,0,22.975323,13.4613791428571,18.104628,"2020-27-112"
"340",19.5487266,0,5.7188363,2.79267522857143,4.055527,"2020-28-112"
"341",24.74678686,0,12.166581,3.53525526571429,1.9847097,"2020-29-112"
"342",108.9274896,6.7671986,35.1197,15.5610699428571,14.361041,"2020-30-112"
"343",32.353749,0,14.361041,4.62196414285714,0,"2020-31-112"
"344",46.7170536,0,12.463526,6.6738648,7.263334,"2020-32-112"
"345",44.2761756,0,17.831852,6.32516794285714,4.1545086,"2020-33-112"
"346",107.731048,0,32.516514,15.3901497142857,14.232674,"2020-34-112"
"347",104.140816,0,30.270187,14.8772594285714,15.135094,"2020-35-112"
"348",83.643919,0,59.863247,11.9491312857143,0,"2020-36-112"
"349",140.2947075,0,47.561344,20.0421010714286,22.58601,"2020-37-112"
"350",75.9512268,5.6465025,22.58601,10.8501752571429,8.749796,"2020-38-112"
"351",129.326321,0,46.15302,18.4751887142857,23.07651,"2020-39-112"
"352",93.651306,0,27.887543,13.378758,18.93811,"2020-40-112"
"353",163.40002,0,43.75211,23.34286,21.876055,"2020-41-112"
"354",129.25469,0,70.16327,18.4649557142857,14.772855,"2020-42-112"
"355",140.802808,0,65.36911,20.1146868571429,16.342278,"2020-43-112"
"356",199.578114,0,70.29814,28.5111591428571,22.574532,"2020-44-112"
"357",285.729964,0,72.067474,40.8185662857143,36.033737,"2020-45-112"
"358",57.208021,0,33.493805,8.17257442857143,0,"2020-46-112"
"359",142.836399,0,92.522095,20.4051998571429,10.873512,"2020-47-112"
"360",53.025038,0,36.71477,7.57500542857143,0,"2020-48-112"
"361",84.279152,0,42.139576,12.0398788571429,0,"2020-49-112"
"362",0,0,0,0,0,"2020-50-112"
"363",0,0,0,0,0,"2020-51-112"
"364",0,0,0,0,0,"2020-52-112"
"365",14.573392,0,14.573392,2.08191314285714,0,"2021-1-112"
"366",76.654492,0,22.515406,10.9506417142857,18.046362,"2021-2-112"
"367",23.761192,0,23.761192,3.394456,0,"2021-3-112"
"368",0,0,0,0,0,"2021-4-112"
"369",7.2049685,0,7.2049685,1.02928121428571,0,"2021-5-112"
"370",0,0,0,0,0,"2021-6-112"
"371",11.9215246,0,7.4413786,1.70307494285714,0,"2021-7-112"
"372",0,0,0,0,0,"2021-8-112"
"373",0,0,0,0,0,"2021-9-112"
"374",0,0,0,0,0,"2021-10-112"
"375",60.691151,0,30.345575,8.67016442857143,0,"2021-11-112"
"376",113.722218,0,37.907406,16.2460311428571,0,"2021-12-112"
"377",6.1408973,0,6.1408973,0.877271042857143,0,"2021-13-112"
"378",61.406704,0,30.703354,8.77238628571429,10.23445,"2021-14-112"
"379",207.833755,0,56.336857,29.6905364285714,21.442642,"2021-15-112"
"380",53.606605,0,42.885284,7.65808642857143,0,"2021-16-112"
"381",149.38864,0,91.40365,21.3412342857143,0,"2021-17-112"
"382",86.673054,0,30.467886,12.3818648571429,18.735056,"2021-18-112"
"383",60.7585586,0,21.399736,8.67979408571428,4.2799473,"2021-19-112"
"384",73.7254874,0,27.66631,10.5322124857143,2.2798562,"2021-20-112"
"385",123.116565,0,72.855606,17.5880807142857,13.833155,"2021-21-112"
"386",18.213902,0,18.213902,2.601986,0,"2021-22-112"
"387",99.254329,0,26.38165,14.1791898571429,17.587765,"2021-23-112"
"388",47.945862,0,11.73978,6.84940885714286,9.298206,"2021-24-112"
"389",124.67504,0,40.35537,17.81072,17.06072,"2021-25-112"
"390",74.937522,0,19.738577,10.7053602857143,8.53036,"2021-26-112"
"391",47.5326716,0,17.49393,6.79038165714286,7.1725993,"2021-27-112"
"392",80.734257,0,29.599545,11.5334652857143,8.746965,"2021-28-112"
"393",86.142017,0,22.971205,12.3060024285714,17.228403,"2021-29-112"
"394",66.82805,0,40.09683,9.54686428571429,0,"2021-30-112"
"395",105.2883743,5.3548155,42.82598,15.0411963285714,10.709631,"2021-31-112"
"396",86.2156155,0,48.51648,12.3165165,5.3548155,"2021-32-112"
"397",103.805192,0,31.459295,14.8293131428571,14.154062,"2021-33-112"
"398",121.682926,0,47.188946,17.3832751428571,15.729648,"2021-34-112"
"399",104.3057695,0,30.800293,14.9008242142857,15.4001465,"2021-35-112"
"400",116.802551,0,28.251486,16.6860787142857,17.92235,"2021-36-112"
"401",127.50899,0,26.883526,18.21557,23.629461,"2021-37-112"
"402",157.412863,11.814731,41.468082,22.4875518571429,21.19388,"2021-38-112"
"403",58.350162,0,17.706228,8.33573742857143,10.59694,"2021-39-112"
"404",98.928535,0,27.221178,14.1326478571429,18.147451,"2021-40-112"
"405",143.345212,0,55.564888,20.4778874285714,21.664206,"2021-41-112"
"406",148.47493,0,61.81811,21.2107042857143,0,"2021-42-112"
"407",152.11183,0,60.601387,21.7302614285714,20.200462,"2021-43-112"
"408",27.621782,0,13.810891,3.94596885714286,0,"2021-44-112"
"409",45.726501,0,23.505495,6.53235728571429,0,"2021-45-112"
"410",24.779991,0,24.779991,3.53999871428571,0,"2021-46-112"
"411",129.658995,0,67.79816,18.5227135714286,0,"2021-47-112"
"412",22.02443,0,22.02443,3.14634714285714,0,"2021-48-112"
"413",8.370739,0,8.370739,1.19581985714286,0,"2021-49-112"
"414",27.549714,0,12.5561075,3.93567342857143,4.1853695,"2021-50-112"
"415",29.559691,0,21.616474,4.222813,0,"2021-51-112"
"416",0,0,0,0,0,"2021-52-112"
"417",7.1337094,0,7.1337094,1.01910134285714,0,"2022-1-112"
"418",6.6263065,0,6.6263065,0.946615214285714,0,"2022-2-112"
"419",24.217841,0,9.595794,3.45969157142857,0,"2022-3-112"
"420",6.475719,0,6.475719,0.925102714285714,0,"2022-4-112"
"421",21.455961,0,12.222118,3.06513728571429,0,"2022-5-112"
